delivery_id,customer_id,courier_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_courier_arrived_at_pickup,when_the_courier_left_pickup,when_the_courier_arrived_at_dropoff
1354363,374286,81285,bicycle,Vanessa's Dumpling House,Chinese,Wonton w/ Spicy Sauce,1,Hand-Made Dumplings,01:46.1,40.71830136,-73.99192997,40.7228039,-73.9839049,39:42.1,12:08.4,28:59.3,36:06.1
1461066,59105,175555,car,Sushi of Gari 46,Sushi,Chicken Teriyaki,1,A La Carte,10:25.7,40.76065444,-73.98958275,40.743701,-73.987386,56:16.9,04:56.9,24:51.4,41:55.3
1342237,56722,59348,walker,The Meatball Shop,Italian,Classic Beef,1,Naked Balls,04:32.2,40.77149125,-73.95633415,40.776271,-73.946293,41:14.5,21:26.3,27:16.1,36:55.0
1296119,121905,84770,bicycle,Chelsea Wine Country,,,,,,40.73957341,-73.9991346,40.7436173,-74.0064004,54:52.7,10:36.9,22:55.3,30:33.7
1275452,76942,86938,car,California Pizza Kitchen,Pizza,Five Cheese and Fresh Tomato,1,Original Hand-Tossed Pizzas,06:47.3,40.74466624,-73.98334441,40.7520764,-74.0010156,27:43.2,52:51.9,07:44.2,22:04.0
1369050,66348,6873,car,Parm,Italian,String Beans Oreganata,1,Vegetables,05:25.7,40.72301983,-73.995854,40.734079,-73.994808,52:14.6,04:53.3,15:14.4,24:20.3
1314385,265903,145761,bicycle,Ess-a-Bagel,Bakery,Peanut Butter,1,Sandwiches - Cream Cheese/Tofu,,40.73551891,-73.97953033,40.74866309,-73.99033518,12:04.1,17:06.4,34:27.4,53:04.4
1344641,371461,91807,walker,Woorijip,Korean,Bulgogi,2,Lunch Box,,40.74768966,-73.98639761,40.73487859,-74.00699375,27:45.3,04:20.8,16:13.8,27:01.4
1322489,58898,91807,walker,Juice Press,Juice Bar,Detox Super Smoothie,1,Raw Superfood Smoothies,,40.72966391,-73.98643204,40.7299536,-73.9863498,16:03.6,,,44:43.7
1435978,87475,43955,bicycle,Ess-a-Bagel,Bakery,Tuna Salad,1,Salad Sandwiches,,40.75625649,-73.97046536,40.7579933,-73.9922191,18:52.8,27:32.8,55:52.8,12:05.1
1362634,316641,142140,car,Potbelly Sandwich Shop,,,,,04:17.0,40.76318618,-73.97678375,40.7899469,-73.9746629,24:25.3,46:59.3,55:17.3,21:52.2
1396927,138586,31230,car,Blue Smoke,BBQ,Blue Smoke Burger,1,Sandwiches,04:30.0,40.742334,-73.9838552,40.801488,-73.96969,09:57.9,24:31.9,40:50.2,06:13.5
1466557,44759,104533,bicycle,Joe's Pizza,Pizza,Plain Cheese,1,By the Slice,,40.73340228,-73.98751098,40.724455,-73.990891,26:28.1,36:23.5,52:52.6,00:39.8
1372378,304291,10940,bicycle,P.J. Clarke's,American,Shoestring Fries,1,Sides,03:45.1,40.77196187,-73.98262024,40.75094645,-73.98795924,02:01.8,08:25.3,17:21.0,40:39.7
1294926,62540,99219,bicycle,Blue Ribbon Sushi,Japanese,House Salad,2,Salads,06:03.9,40.72610966,-74.00249186,40.737607,-74.008944,32:01.3,00:45.3,12:35.7,23:57.9
1377883,296668,102353,car,Delicatessen,American,Jalapeno Corn Bread & Sweet Butter,1,Sides,10:44.9,40.72370271,-73.99634312,40.7342506,-73.9902123,32:56.1,30:20.1,05:22.2,18:57.2
1313435,64830,123844,bicycle,Cafeteria,American,Sausage,1,Breakfast Sides,10:30.3,40.74052771,-73.99808251,40.73064101,-73.97714275,24:48.5,25:21.8,49:45.7,04:49.2
1475373,345850,14783,car,Sushi of Gari 46,Sushi,Spicy Scallop Roll,1,Rolls,09:01.9,40.76065444,-73.98958275,40.764522,-73.995995,38:12.5,,,59:06.6
1309761,276192,58695,bicycle,Hale & Hearty,Salad,Chicken Vegetable,2,Daily Soups,,40.73782767,-73.99236202,40.723729,-74.0040761,54:22.9,02:10.2,14:30.8,22:28.2
1435642,50123,28765,bicycle,Cafe Habana,Mexican,Chicken & Corn Salad,2,Soups & Salads,,40.7228417,-73.99411647,40.762065,-73.978632,38:29.0,,,41:56.0
1447234,345062,172700,bicycle,Alidoro,American,Pinocchio,4,Sandwiches,17:45.8,40.725649,-74.003045,40.7676847,-73.9835946,04:12.3,,,03:06.9
1360705,61614,52826,bicycle,Brooklyn Bagel & Coffee Co.,Breakfast,Freshly Squeezed Orange Juice,1,Freshly Squeezed Orange Juice,,40.74627906,-73.99794996,40.7429739,-73.994468,18:42.1,22:02.0,36:52.0,41:52.3
1439053,86449,142394,bicycle,The Meatball Shop,Italian,Saut̩ed Broccoli,1,Green Market,02:04.8,40.72154512,-73.98884243,40.725785,-73.999426,50:29.3,56:16.8,05:35.8,11:22.4
1440326,154471,79847,bicycle,Yama Japanese Restaurant,Japanese,Wasabi Shumai,1,Appetizers,14:24.9,40.73587229,-73.98766462,40.73175384,-73.99621078,50:57.4,17:14.5,39:13.2,48:23.8
1472923,400934,154377,car,Lady M Cake Boutique,,,,,,40.75364429,-73.98328702,40.70647865,-74.00546431,06:34.8,21:40.7,33:02.4,51:41.0
1359135,165585,119794,bicycle,Duane Reade,Drug Store,,,,,40.78268615,-73.95742893,40.777594,-73.961681,16:10.4,21:24.2,33:54.4,38:36.6
1314734,217511,64396,bicycle,Momofuku Noodle Bar,,Pork Bun,1,Buns,,40.7291104,-73.98424546,40.7558734,-73.9925117,12:21.8,17:51.9,42:58.9,06:57.6
1474846,289597,110399,bicycle,Han Dynasty,Chinese,Bok Choy with Black Mushrooms,1,Vegetables,04:26.6,40.732213,-73.988072,40.7611474,-73.9787406,08:19.8,06:50.5,28:11.0,57:55.4
1374997,344935,61900,bicycle,Lombardi's Coal Oven Pizza,Pizza,"Small 14"" (six slices)",1,Original Pizza,,40.72156713,-73.9955914,40.7228826,-74.0109887,43:30.9,44:16.9,19:06.9,31:27.2
1480155,332635,23359,bicycle,TAO,Japanese,TAO Lo Mein with Roast Pork,1,Sophisticated Noodles and Rice,06:48.5,40.76285776,-73.971619,40.73324983,-73.99608884,16:26.4,30:43.0,38:03.3,52:45.5
1464966,259341,158962,bicycle,Joe's Shanghai �_�������,Chinese,Crab Meat with Pork Soup Dumplings,3,Appetizers,06:07.9,40.71464248,-73.99764195,40.727405,-73.991802,44:21.1,48:48.5,13:15.3,16:33.0
1472720,347129,143085,car,Momofuku Milk Bar,Dessert,B'day Cake Truffles,4,Cake Truffles,,40.76284294,-73.97574565,40.7706411,-73.9679604,11:30.8,33:13.7,46:03.3,00:46.9
1291052,9666,113563,bicycle,Carnegie Deli,Deli,Bowl of Cottage Cheese,1,Blintzes,02:16.9,40.76413503,-73.98119223,40.7671561,-73.9833115,49:27.3,56:35.5,19:49.8,32:04.9
1473629,368008,49875,bicycle,Cogent Entertainment,,,,,,40.73943725,-73.99126768,40.7598454,-73.9717036,14:38.8,19:43.2,26:04.4,43:01.2
1488767,52327,145502,car,Sushi of Gari,Sushi,Dressing,1,Extras,,40.77156871,-73.95278683,40.7244233,-73.9853052,54:54.4,52:33.6,42:23.7,11:37.6
1340481,60138,49223,bicycle,The Meatball Shop,American,Chicken,1,Naked Balls,09:23.7,40.73613088,-74.0006483,40.7384506,-73.9977613,45:22.2,09:29.5,30:49.4,41:28.7
1365554,376578,118095,bicycle,Shake Shack,Burger,Chicken Dog,1,Flat Top Dogs,,40.71527933,-74.01486039,40.72129926,-74.00517649,03:38.6,09:30.7,30:50.2,58:00.0
1375322,69697,154990,bicycle,Serafina Meatpacking,Italian,,,,,40.73961214,-74.00623646,40.724455,-73.990891,22:27.4,21:44.0,54:35.4,14:12.6
1344740,335550,158791,car,Tompkins Square Bagels,Bakery,Gluten-Free,1,Bagels,,40.72813,-73.98202,40.7238164,-73.98345865,04:05.5,11:48.0,41:25.4,45:26.7
1450493,110020,174416,walker,Forty Carrots,Ice Cream,,,,,40.76204851,-73.96747112,40.7607666,-73.968136,34:32.7,,,55:33.0
1431013,82047,39733,bicycle,Blue Smoke,BBQ,Dirty Dirty Rice,1,Sides,04:53.6,40.71456339,-74.01544645,40.720479,-74.001549,35:26.7,00:35.1,11:54.6,24:46.1
1289220,214489,118707,car,Blue Ribbon Sushi Bar & Grill,Japanese,House Salad,1,Salads,05:36.5,40.76765291,-73.98292546,40.775166,-73.9901624,59:59.8,15:27.7,30:17.1,39:44.9
1445053,369272,171206,van,Levain Bakery,Bakery,Oatmeal Raisin,3,Cookies,,40.77993009,-73.980335,40.767651,-73.966875,26:52.5,46:04.5,11:59.7,29:18.0
1469861,127056,72480,car,The Meatball Shop,Italian,Rigatoni,1,Stick To Your Bones,03:22.0,40.72154512,-73.98884243,40.7161356,-74.0036401,22:24.6,,,01:16.1
1314396,316624,30905,car,Jane Restaurant,Breakfast,Steak Salad,1,Big Salads,09:13.8,40.72717746,-74.00048375,40.809395,-73.963384,11:43.3,21:26.3,49:16.6,13:57.0
1357961,132137,46760,car,Adrienne's Pizza Bar,Pizza,Cheese Ravioli,1,Ravioli,03:46.5,40.70435331,-74.01012135,40.7183876,-74.0044087,27:55.5,47:41.9,54:46.4,07:58.8
1451078,112036,137297,bicycle,TAO,Japanese,Crispy Spicy Tuna Roll with Avocado and Soy Paper,1,Special Rolls,03:18.8,40.76285776,-73.971619,40.78604605,-73.9531361,11:10.7,14:24.4,57:47.9,11:39.8
1388509,63890,23359,bicycle,2nd Ave Deli,Deli,Frankfurter,3,Franks and Knishes,06:36.5,40.74529931,-73.97913758,40.740429,-73.979466,08:23.6,41:49.4,49:40.4,56:22.8
1449283,61305,66004,bicycle,Blue Ribbon Sushi Bar & Grill,Japanese,Un-Fried Rice,1,Vegetables,03:50.7,40.76765291,-73.98292546,40.768266,-73.965286,52:44.5,50:26.8,11:45.4,26:31.3
1376681,382147,6873,car,Momofuku Milk Bar,Dessert,Chocolate Chip Cake Truffles,1,Cake Truffles,,40.71404731,-73.95492107,40.71339045,-73.94901996,27:52.9,36:00.4,43:31.1,47:27.4
1403953,58088,18860,bicycle,Sushi of Gari 46,Sushi,Fresh Wasabi,1,Side Orders,12:35.3,40.76065444,-73.98958275,40.736229,-73.998433,53:17.4,36:45.7,49:35.8,06:11.4
1373977,64248,66004,bicycle,Bed Bath & Beyond,Department Store,,,,,40.739974,-73.99475922,40.7444883,-73.9949465,34:32.0,38:10.9,11:31.1,16:19.4
1271706,66556,154943,car,CVS Pharmacy,,,,,,40.74415746,-73.99198736,40.744079,-73.991519,07:58.6,,,30:21.1
1308780,365244,22502,bicycle,Bareburger,Burger,Supreme,1,Bareburgers,04:20.2,40.67176012,-73.97760519,40.65214519,-73.95781196,01:11.5,07:25.8,22:45.3,40:11.5
1367654,17495,166619,bicycle,Prosperity Dumpling,Chinese,Chives and Pork Boiled Dumplings,2,Dumplings,,40.71600125,-73.99320973,40.72579518,-74.00614723,37:17.7,42:31.0,06:21.1,19:14.7
1467309,70236,143085,car,511 East 80th St,,,,,,40.771679,-73.949362,40.747408,-73.991629,23:35.5,51:45.6,59:36.2,20:04.0
1373922,308517,28765,bicycle,Hu Kitchen,Gluten-Free,Chocolate Hazlenuts,2,Hu Chocolate,,40.73567676,-73.99382953,40.71634985,-73.9875773,25:41.8,30:28.4,48:31.6,04:37.4
1337902,182080,34667,bicycle,Shake Shack,Burger,DogMeister,2,Flat Top Dogs,,40.71527933,-74.01486039,40.7080596,-74.005955,56:07.7,58:24.2,17:44.1,24:31.2
1365954,159845,91807,walker,Maoz Vegetarian,Vegetarian,Junior Maoz Falafel,1,Main,,40.75513061,-73.98792419,40.75413464,-73.98208272,42:46.7,41:18.1,13:21.3,34:11.8
1298182,327651,119153,car,McDonald's,Fast Food,Chicken McNuggets,1,Snacks & Sides,,40.7567987,-73.98789883,40.77526372,-73.98975963,38:22.6,,,30:20.1
1467157,55678,66416,bicycle,Whole Foods Market,Grocery Store,Og Butternut Squash Soup,1,Soup,,40.759659,-73.966097,40.760086,-73.965651,31:37.2,,,21:55.5
1273016,304365,100390,bicycle,Sarabeth's Restaurant,American,Salmon Eggs Benedict,1,Eggs & Omelettes,08:00.7,40.76529895,-73.97566795,40.7856999,-73.9497935,21:06.2,45:09.8,49:30.3,03:43.2
1340785,103503,119153,car,RedFarm Broadway,Chinese,Katz�۪s Pastrami Egg Roll,1,Starters & Salads,03:46.0,40.7821167,-73.9807391,40.78344912,-73.94764557,20:31.1,53:14.0,03:16.8,22:32.6
1325064,197265,138061,car,Uno Pizzeria & Grill,Pizza,,,,03:16.4,40.7781906,-73.9532285,40.7629961,-73.9618715,52:08.4,,,55:54.9
1369390,72034,83565,bicycle,Landmarc,,,,,,40.717958,-74.00733,40.685364,-73.999949,22:00.7,39:31.1,55:56.2,05:51.7
1340710,50436,3296,bicycle,La Esquina Taqueria,,Tortilla,1,Soups,04:36.4,40.72135375,-73.99752529,40.728606,-73.995143,14:16.0,,,50:53.0
1295408,103526,123581,bicycle,Carnegie Deli,Deli,Kasha Giant Knish,1,Frank & Knish Korner,04:47.8,40.76413503,-73.98119223,40.765634,-73.971029,37:20.9,56:33.3,11:51.7,19:26.3
1380156,176817,138560,bicycle,Duane Reade,Drug Store,,,,,40.759667,-73.991911,40.7589706,-73.9949333,10:20.2,16:13.2,26:04.8,30:20.3
1450489,214028,169956,car,Shake Shack,Burger,Hot Dog,1,Flat Top Dogs,,40.71527933,-74.01486039,40.750033,-73.997479,34:59.0,,,41:13.4
1349481,49631,139444,bicycle,The Meatball Shop,Italian,Special Ball Kitchen Sink Salad,1,The Kitchen Sink Salad,05:17.8,40.77149125,-73.95633415,40.763591,-73.964246,37:12.6,54:40.2,04:00.4,12:12.7
1300910,53156,60761,bicycle,The Meatball Shop,Italian,Daily Risotto,1,Stick To Your Bones,09:58.4,40.72154512,-73.98884243,40.7321287,-73.9886136,01:57.5,06:18.9,21:09.3,27:27.3
1414958,81333,66004,bicycle,FeelFood,Juice Bar,Green Almond Gazpacho,1,Cold Press Juices,03:51.9,40.73655082,-73.99752529,40.7356666,-73.9927296,35:14.7,47:54.4,55:43.4,02:05.7
1296047,330135,46760,car,Schnipper's Quality Kitchen,American,Chicken Fingers & Fries,1,Crispy,,40.7408687,-73.9876803,40.7469686,-73.9904406,49:06.3,53:20.0,12:39.8,22:31.4
1312397,364689,62487,car,Starbucks,Coffee,,,,,40.77934896,-73.94778144,40.7848372,-73.9441062,50:48.3,16:05.5,32:24.8,40:58.1
1342686,315523,152676,bicycle,Paradise Biryani Pointe,,,,,02:11.6,40.74148657,-73.98348789,40.70594389,-74.01057778,32:03.9,33:15.4,51:05.6,33:54.9
1342862,109478,157086,car,The Meatball Shop,Italian,Ice Cream Sandwich,1,Desserts,03:37.8,40.72154512,-73.98884243,40.7433681,-73.9726385,58:55.9,17:24.6,30:47.6,42:51.1
1438979,75548,144719,bicycle,Whole Foods Market,Grocery Store,,,,,40.71564047,-74.01235355,40.7073324,-74.0070814,39:41.8,48:03.6,18:53.7,29:11.7
1345260,98319,161082,bicycle,Five Guys Burgers and Fries,Burger,Little Cajun Fries,1,Fries,,40.69370358,-73.98577452,40.7106554,-73.9669327,34:56.7,15:28.8,28:52.6,46:32.4
1460575,27609,123581,bicycle,Blue Ribbon Sushi Bar & Grill,Japanese,Sakana San Shu,1,Maki (Special Rolls),22:56.7,40.76765291,-73.98292546,40.73684745,-73.97889115,17:56.6,01:28.2,13:18.3,32:29.8
1483460,142658,43196,bicycle,Baked By Melissa,Bakery,,,,,40.7537767,-73.9888462,40.7564642,-73.99728,08:24.5,18:51.4,23:41.2,30:01.5
1431949,259341,139444,bicycle,Momoya,Sushi,Spicy Tuna,2,Roll,05:11.5,40.78407726,-73.97762241,40.7747749,-73.9648999,40:49.1,09:19.0,17:08.3,25:35.4
1481376,139639,154990,bicycle,Sushi of Gari 46,Sushi,California Roll,2,Rolls,,40.76065444,-73.98958275,40.7447833,-73.9860074,15:42.6,39:24.2,25:03.3,36:45.6
1325048,333216,47163,bicycle,Shake Shack,Burger,ShackBurger,2,Burgers,,40.78082577,-73.97648335,40.79197,-73.966903,48:26.2,49:30.7,10:51.8,21:06.2
1406184,138630,147300,bicycle,Insomnia Cookies,Bakery,Sugar,1,Cookies and Brownies,,40.7297909,-74.0005893,40.732473,-73.98373,16:26.6,20:19.4,29:58.2,40:29.3
1473562,124875,174053,van,Shake Shack,Burger,Shackburger,4,Burgers,,40.75845677,-73.98914047,40.7644196,-73.9795981,59:52.8,01:14.6,29:34.7,40:50.7
1469909,41096,53990,bicycle,Roast Kitchen,,,,,04:11.0,40.734661,-73.992149,40.73556826,-74.00697083,30:47.3,39:53.2,43:55.2,53:23.6
1298951,42065,59184,car,The Coffee Bean & Tea Leaf,,,,,,40.72918796,-74.00126116,40.727405,-73.991802,55:29.7,11:12.9,20:03.7,35:08.2
1411442,389155,90681,bicycle,The Meatball Shop,Italian,White Beans,1,Stick To Your Bones,06:33.6,40.74596311,-74.00169729,40.741901,-74.001361,16:00.8,16:54.8,39:14.3,44:12.4
1356939,41249,106964,bicycle,Kambi Ramen House,Japanese,Basic,1,Pork Broth,03:47.3,40.73152184,-73.98287449,40.724737,-73.981438,35:25.5,,,10:45.9
1369404,86233,118659,walker,Sushi of Gari 46,Sushi,Tuna Carpaccio Sushi,1,Sushi,23:58.4,40.76065444,-73.98958275,40.7375647,-74.0088596,23:50.0,12:59.6,30:48.9,48:31.1
1313214,180821,142140,car,Sushi Yasaka,,Yellow Tail,1,Sushi & Sashimi a la Carte,06:10.3,40.779411,-73.983543,40.7236764,-74.0107235,30:04.6,34:02.3,44:22.1,02:28.0
1307915,142971,69993,bicycle,Juice Generation,Juice Bar,Coco Acai,1,Protein Smoothies,,40.73746719,-74.00184762,40.7544935,-73.9975796,37:11.2,37:54.3,45:14.2,55:36.1
1313734,125510,140684,bicycle,Blue Ribbon Sushi Izakaya,Japanese,Dragon,1,Maki,05:52.2,40.72197958,-73.98814821,40.7261258,-73.9956614,23:45.3,30:52.3,43:13.2,51:00.9
1401992,348096,165094,bicycle,The Meatball Shop,Italian,Chicken,1,Naked Balls,13:44.0,40.72154512,-73.98884243,40.72086618,-74.00172874,10:27.1,22:20.6,38:41.0,09:14.6
1458371,133844,31230,car,Prince Street Pizza,Pizza,Bottled Beverages,2,Beverages,10:12.5,40.72307952,-73.99461508,40.71882111,-73.98280562,22:10.9,44:19.0,54:39.9,09:16.2
1404964,303548,154007,bicycle,J. G. Melon,Burger,Cheeseburger,1,Main Menu,,40.77113521,-73.9596231,40.7667795,-73.9550512,37:10.4,43:10.1,15:59.9,24:35.4
1450017,139639,140096,bicycle,Hu Kitchen,Gluten-Free,Raw Nut Brownie,1,Sweet Treats,,40.73567676,-73.99382953,40.7447833,-73.9860074,58:07.6,01:31.3,10:18.2,18:13.3
1488450,321415,67103,truck,Philippe Chow,Chinese,,,,15:33.6,40.76408453,-73.9704998,40.7606331,-73.9994245,24:27.1,56:38.0,15:56.6,50:14.7
1375728,150840,109259,bicycle,Momofuku Noodle Bar,,Spicy Miso Ramen,2,Bowls,,40.7291104,-73.98424546,40.7285348,-74.0073825,04:33.3,35:35.9,27:39.5,30:59.6
1385537,147468,118095,bicycle,Tamarind TriBeCa,Indian,Cucumber Raita,1,Accompaniments,07:39.5,40.71926893,-74.00874988,40.70803,-74.014869,05:14.5,46:23.3,58:05.9,12:07.1
1462170,140530,142394,bicycle,Sushi of Gari 46,Sushi,Yellowtail & Scallion Roll,1,Rolls,08:58.2,40.76065444,-73.98958275,40.747858,-73.974722,07:45.7,42:29.9,52:51.0,08:44.0
1302336,361728,133293,bicycle,The Meatball Shop,Italian,Chicken,1,Naked Balls,04:54.5,40.72154512,-73.98884243,40.7539767,-73.9650481,40:53.5,45:58.7,10:48.7,28:28.4
1353720,133424,158791,car,Starbucks,Coffee,,,,,40.72263849,-73.99800161,40.7219496,-73.9941563,03:24.0,12:14.5,23:41.7,25:28.9
1322720,88838,49875,bicycle,sweetgreen,Salad,,,,07:08.2,40.74507859,-73.98882151,40.7235756,-73.9930942,26:39.8,27:44.6,41:37.3,51:43.4
1275484,51295,59989,car,Luke's Lobster,Seafood,Lobster Roll,1,Rolls,03:43.3,40.77483281,-73.9544744,40.76473026,-73.96462848,30:40.3,45:52.3,50:42.3,59:26.9
1322723,340592,144919,bicycle,sweetgreen,Salad,Kale Caesar,1,Signatures,10:09.2,40.72132319,-74.00973201,40.71509,-74.014192,28:31.6,47:13.4,03:32.8,10:22.3
1353212,68517,56776,bicycle,McDonald's,Fast Food,Chicken McNuggets,1,Snacks & Sides,,40.79426701,-73.97202077,40.779946,-73.981272,45:42.9,,,06:07.5
1334347,131765,9549,bicycle,Mighty Quinn's BBQ,BBQ,Spare Ribs,1,Meats,,40.72751895,-73.9886713,40.724455,-73.9908911,29:20.2,41:09.7,01:29.9,05:49.2
1467240,75486,124030,bicycle,Citarella,,,,,,40.73418407,-73.99913213,40.732486,-73.996585,31:45.6,41:20.6,59:53.1,05:40.7
1333442,301616,57186,bicycle,Postmates Liquor Store,Shop,Durigutti Malbec,1,Malbec,,40.779598,-73.947388,40.78039028,-73.96018307,15:28.8,16:02.5,23:22.4,32:33.1
1341790,373689,152676,bicycle,Bareburger,Burger,Country Bacon,1,Bareburgers,21:38.7,40.7684888,-73.95518219,40.76569795,-73.95497502,59:28.3,19:47.3,40:35.9,46:48.6
1460904,363452,120531,car,Levain Bakery,Bakery,Chocolate Chip Walnut,2,Cookies,,40.77993009,-73.980335,40.7394489,-73.9872059,44:03.5,58:15.1,18:05.2,50:14.7
1441906,365525,138061,car,UVA Wine Bar & Restaurant,Italian,Insalata Di Carciofi,1,Primi,02:23.7,40.77225672,-73.95570275,40.7668117,-73.9620469,53:53.7,,,53:35.0
1379154,52574,145761,bicycle,Jack's Wife Freda,Mediterranean,Tuna Salad,1,Salads (breakfast/lunch),01:40.7,40.72198995,-73.9977479,40.725911,-74.004299,44:43.5,,,25:34.5
1410539,130955,109259,bicycle,Momofuku Noodle Bar,,Pork Bun,1,Buns,,40.7291104,-73.98424546,40.7590104,-73.9650968,52:25.7,02:30.9,36:38.4,54:23.6
1437449,60022,166715,bicycle,The Mercer Kitchen,,Roast Chicken,1,Lunch/Dinner (Entree),05:21.8,40.72474364,-73.99866156,40.72023504,-74.00615125,08:44.0,08:21.5,36:12.1,44:26.9
1315178,72339,154955,bicycle,Hatsuhana,Sushi,Spicy Salmon,1,Rolls / Handrolls,06:41.9,40.75695307,-73.97723214,40.757719,-73.96609,12:51.5,,,11:49.8
1446062,284455,140919,bicycle,Shake Shack,Burger,Shackburger,2,Burgers,,40.75845677,-73.98914047,40.7427068,-73.9957355,31:46.2,43:29.2,07:44.6,21:41.7
1313278,63147,140684,bicycle,Shake Shack,Burger,Shroom Burger,1,Burgers,,40.74088436,-73.98819868,40.7401917,-73.98830911,49:17.0,,,39:01.0
1348385,275689,65763,bicycle,Nobu Next Door,Sushi,Spicy Bigeye Tuna Roll,1,Dinner Sushi Rolls,12:46.6,40.71938641,-74.0086925,40.7202117,-74.0021308,07:17.5,40:20.8,49:03.0,55:54.4
1303882,37538,124897,bicycle,Boulton & Watt,,,,,04:40.0,40.72232356,-73.98638039,40.722579,-73.999144,00:31.6,07:28.4,24:45.9,31:20.2
1347110,153942,20962,walker,Serafina Meatpacking,Italian,,,,21:16.3,40.73961214,-74.00623646,40.7300681,-73.9935436,36:06.5,51:53.4,25:54.6,37:30.6
1356358,40086,153038,bicycle,Novecento,South American,Empanadas,2,Appetizers (dinner),05:36.5,40.72266328,-74.00359102,40.774598,-73.98027,27:53.1,25:22.2,40:06.3,12:21.4
1289125,110138,142394,bicycle,Saravanaa Bhavan,Indian,Mysore Masala Dosa,1,Dosa Corner,07:32.1,40.74160488,-73.98330424,40.7323623,-73.9871248,49:46.0,01:14.8,21:02.3,31:15.8
1470593,105317,154990,bicycle,Maoz Vegetarian,Vegetarian,Plain Pita,2,Sides,,40.73633186,-73.98961544,40.72255116,-74.01030224,05:26.3,03:09.8,23:28.5,35:42.5
1397991,91817,54954,bicycle,Melt Shop,American,Shop Tots,1,Sides & Snacks,15:27.4,40.74460714,-73.99074197,40.74012541,-73.99061104,45:56.1,02:19.0,11:08.5,16:58.9
1470667,240165,172399,bicycle,16 Handles - Murray Hill,Dessert,,,,,40.74298961,-73.9802223,40.7483335,-73.9809404,15:28.2,26:34.7,40:43.1,45:46.3
1312356,72757,119794,bicycle,The Mercer Kitchen,,Egg White Omelette,1,Breakfast (Eggs),05:56.2,40.72474364,-73.99866156,40.7332693,-74.0021511,53:19.1,34:08.6,47:53.9,59:51.1
1467581,115841,23359,bicycle,Rubirosa,Italian,Broccoli Rabe,2,Lunch Sides,06:18.0,40.72274859,-73.99606192,40.7261905,-73.9964973,58:13.6,22:30.0,33:53.3,40:03.2
1303261,41176,142140,car,TAO,Japanese,Banana Pudding,2,Desserts,05:17.8,40.76285776,-73.971619,40.718401,-74.002809,08:57.0,50:49.8,00:13.5,24:01.6
1315043,113926,64297,bicycle,Blue Smoke,BBQ,Baby Back Ribs,1,From The Pit,04:18.6,40.742334,-73.9838552,40.7389899,-74.001095,57:20.6,32:05.8,40:25.8,53:16.8
1403650,367591,91932,bicycle,Cari̱o,,"Guacamole, chips, tortillas and salsa chipotle",1,Botanas,26:41.6,40.71258812,-73.96473724,40.68801313,-73.97925599,41:43.0,,,55:12.4
1324941,242507,57496,bicycle,Trader Joe's,Grocery Store,White Nectarines,1,Fruits & Vegetables,,40.74174,-73.99365,40.7730713,-73.9517116,31:29.5,29:30.6,08:21.0,37:29.1
1304541,337667,139345,bicycle,Sushi by Gari (archived),,Ebi Shumai,2,Additional Appetizers,07:05.3,40.771393,-73.952761,40.7765968,-73.9763193,53:53.8,53:19.9,14:24.3,34:43.3
1470889,164131,158962,bicycle,Gari,Sushi,,,,06:44.3,40.78096051,-73.97596374,40.7704996,-73.9815465,41:44.5,16:08.7,26:22.1,33:56.8
1446299,167853,66004,bicycle,Doughnut Plant Chelsea,Donut,Tres Leches,1,Cake Dougnhuts,,40.74456392,-73.99663005,40.7606982,-73.9668485,58:54.2,04:36.6,14:27.3,35:35.9
1415370,106746,20962,walker,Nobu Next Door,Sushi,Shrimp Tempura Roll,1,Dinner Sushi Rolls,08:47.7,40.71938641,-74.0086925,40.7745737,-73.9909786,04:08.8,20:04.7,54:21.5,23:42.8
1487736,1311,166619,bicycle,Chipotle Mexican Grill $1.99 Delivery,Mexican,Burrito Bowl,1,Entree,,40.75242528,-73.99415664,40.774578,-73.9899978,58:06.3,58:06.6,14:30.1,34:24.1
1365777,110692,138208,bicycle,460 park ave south,,,,,,40.74518264,-73.98278772,40.7450605,-73.9830188,59:07.8,00:35.0,11:26.5,32:27.1
1356544,377025,127402,scooter,Ruay Thai,Thai,Kwiteau Kee Mow,1,Noodle Dishes,03:21.8,40.74488423,-73.97564234,40.7341412,-73.9818018,52:47.1,03:44.7,13:04.5,30:33.0
