,delivery_id,customer_id,courier_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_courier_arrived_at_pickup,when_the_courier_left_pickup,when_the_courier_arrived_at_dropoff,distance_crossed,courrier_timing
5239,1332223,371590,137090,bicycle,The Meatball Shop,Italian,Simple Salad,1,Green Market,06:32.7,40.71811007,-73.95754527,40.689053,-73.9916388,04:24.1,22:44.8,52:07.1,57:03.7,4.325919314,23:17.3
5244,1324794,140854,157659,car,Samurai Mama,Japanese,Salmon Negi,1,Sushi,06:13.5,40.71413223,-73.96021431,40.7292489,-73.9541199,06:57.9,17:47.5,31:35.6,45:53.1,1.755877908,25:07.1
5249,1448345,99918,31230,car,Pio Pio,South American,Saffron Rice,1,Platitos,07:30.2,40.74551114,-73.97760519,40.7375089,-73.9738089,20:28.6,29:33.3,39:28.8,50:07.7,0.944719593,19:43.6
5257,1285021,92726,65288,bicycle,Sarabeth's East,American,Cheese Omelette,1,Eggs & Omelettes,02:41.8,40.78487734,-73.95592661,40.777341,-73.943522,08:57.5,10:25.1,38:44.5,51:53.4,1.340467455,14:36.5
5266,1287281,209418,3296,bicycle,Izakaya Ten,Japanese,Tako Wasa,2,Tidbits,05:00.0,40.74721709,-74.00456083,40.78280437,-73.98386086,44:33.1,45:49.6,06:08.2,24:35.6,4.321175368,19:43.9
5271,1476631,399729,32580,bicycle,Blue Ribbon Sushi,Japanese,Ebi Shumai,3,Appetizers,07:40.5,40.72610966,-74.00249186,40.7200729,-74.0008091,00:45:50,48:02.8,15:06.1,00:20:47,0.685283149,07:53.7
5272,1416677,47280,108004,bicycle,Rubirosa,Italian,Rubirosa Antipasto,1,Appetizers,05:12.9,40.72274859,-73.99606192,40.724888,-74.010099,27:16.9,43:07.5,00:56.2,12:13.8,1.209491377,27:08.2
5274,1402040,68164,111793,car,RedFarm Hudson,Chinese,Three Chili Chicken,1,Mains,07:05.7,40.73421385,-74.00620203,40.7261199,-73.9840137,12:23.4,30:23.1,40:42.3,00:55:22,2.078774011,32:39.4
5277,1360886,234089,69993,bicycle,Blue Ribbon Sushi,Japanese,San Daikon,1,Salads,03:56.5,40.72610966,-74.00249186,40.7200779,-74.0077964,00:05:01,22:01.7,29:52.7,35:25.6,0.80591861,22:33.6
5282,1300661,60679,152370,motorcycle,Vezzo Thin Crust Pizza,Italian,Classica,1,House Pies,07:32.2,40.74448928,-73.98132205,40.76407,-73.9642266,37:13.8,57:26.7,07:35.8,23:46.2,2.610030535,36:23.3
5284,1375797,367591,158500,bicycle,Taro Sushi,Sushi,Uni,2,A La Carte Sushi & Sashimi,07:04.1,40.67969421,-73.97425175,40.68801313,-73.97925599,10:31.6,35:05.3,43:55.1,54:05.4,1.016052892,34:44.0
5286,1375923,382011,72480,car,S'MAC,American,Soda,1,Cold Beverages,13:11.8,40.73034018,-73.98399353,40.778345,-73.96224,22:57.6,57:52.4,00:07:08,31:53.6,5.638534231,59:40.4
5287,1450529,88463,149651,bicycle,Taim Falafel and Smoothie Bar,Food Truck,Coke,1,Cold Drinks & Soda,03:16.5,40.73595141,-74.00176042,40.75292249,-74.00385974,36:41.3,57:48.2,06:37.3,22:25.6,1.892943223,36:55.2
5290,1410152,92365,61900,bicycle,sweetgreen,Salad,Organic Lentil Chickpea (Big),1,Soup,07:23.0,40.72132319,-74.00973201,40.721988,-74.001215,04:29.4,20:20.9,26:40.9,48:09.3,0.72336346,37:19.9
5299,1441275,97346,39733,bicycle,RedFarm Hudson,Chinese,Four Mushroom Dumplings (4),1,Dim Sum,05:04.8,40.73421385,-74.00620203,40.7455209,-73.990467,08:58.9,29:22.7,42:36.6,57:16.7,1.828393489,35:03.9
5303,1314834,77371,119813,bicycle,Blue Ribbon Sushi Bar & Grill,Japanese,Wild Mushroom Roast,2,Vegetables,12:23.5,40.76765291,-73.98292546,40.777954,-73.959343,00:28:52,44:38.3,05:59.9,00:19:10,2.296150924,28:56.4
5305,1319803,264707,123581,bicycle,TAO,Japanese,Bamboo Steamed Vegetable Dumplings with Crunchy Cucumbers,1,Dumplings,03:01.1,40.76285776,-73.971619,40.7412607,-74.0002077,09:22.6,27:37.8,37:57.8,56:26.3,3.403069749,36:43.7
5313,1461147,114234,7833,bicycle,The Meatball Shop,Italian,Chicken,1,Naked Balls,03:26.8,40.72154512,-73.98884243,40.7371709,-73.979949,01:25.7,00:06:45,22:04.7,30:26.9,1.890886546,13:41.5
5315,1302442,81110,40526,bicycle,Han Dynasty,Chinese,Dry Pepper Chicken Wings,1,Hot Appetizers,07:11.5,40.732213,-73.988072,40.7427331,-73.9807431,53:16.3,57:28.6,23:48.9,34:28.2,1.322130651,14:51.6
5318,1344374,81591,150116,car,The Grey Dog - University,Coffee,Herb Goat Cheese,1,Michigan Sandwiches,03:33.9,40.73378729,-73.99303526,40.74427388,-73.98045875,03:22.5,31:08.9,00:38:29,52:36.9,1.576253452,41:54.3
5320,1415600,276628,120179,car,Momoya,Sushi,Crispy Rice,1,Signature Roll,16:43.4,40.78407726,-73.97762241,40.784169,-73.9479526,30:44.5,36:29.3,00:05:50,31:23.5,2.504422542,31:18.3
5323,1363287,234560,102353,car,Mile End Deli,Deli,Pickle,1,Dinner Sides,12:18.2,40.68749724,-73.98718386,40.684222,-74.003335,52:24.8,58:48.1,12:37.1,00:21:36,1.41292471,15:22.2
5328,1302051,44367,3592,bicycle,Rubirosa,Italian,Calamari Fritti,1,Appetizers,05:40.5,40.72274859,-73.99606192,40.74594477,-73.98053969,08:11.4,09:06.2,41:39.3,56:14.2,2.890420642,15:29.7
5334,1480981,87188,158266,scooter,Momoya,Sushi,Uni,1,A La Carte Sushi or Sashimi,17:08.5,40.78407726,-73.97762241,40.7699242,-73.9611202,28:49.2,54:04.2,10:50.3,20:48.7,2.100214653,35:13.4
5336,1374803,60052,161162,bicycle,RedFarm Broadway,Chinese,Spicy Crispy Beef,1,Starters & Salads,15:18.0,40.7821167,-73.9807391,40.759071,-73.975954,14:42.9,15:12.6,02:03.1,21:21.4,2.590902734,19:48.0
5341,1407768,388277,79598,bicycle,sweetgreen,Salad,Kale Caesar,1,Signatures,07:23.5,40.72132319,-74.00973201,40.728616,-74.0079583,24:34.2,00:49:45,03:35.4,00:12:38,0.823603221,34:13.4
5347,1382785,198194,47204,bicycle,Prince Street Pizza,Pizza,Mercer Margherita,1,The Original SOHO Squares,04:01.5,40.72307952,-73.99461508,40.75295927,-74.00387189,39:36.4,43:15.8,04:36.2,29:11.1,3.408992806,28:14.3
5349,1292684,347263,114469,bicycle,Blossom Restaurant,Vegetarian,Blossom Burrito,1,Entrees,27:06.3,40.74540596,-74.002022,40.7356342,-74.0050767,23:25.2,52:34.4,23:46.2,29:42.9,1.115395172,35:05.9
5357,1424644,93212,116326,car,sweetgreen,Salad,Guacamole Greens,1,Signatures,07:57.9,40.74507859,-73.98882151,40.74613158,-73.99467758,02:22.8,17:55.5,26:47.8,35:16.8,0.508226062,24:01.7
5359,1423234,111016,132101,truck,Prince Street Pizza,Pizza,Spicy Spring,1,The Original SOHO Squares,05:38.0,40.72307952,-73.99461508,40.7449871,-73.9772984,07:20.3,20:55.4,36:42.9,55:31.1,2.838714028,32:23.3
5363,1294741,113926,112257,bicycle,Han Dynasty,Chinese,Spicy Beef Noodle Soup,1,Noodles,01:57.4,40.732213,-73.988072,40.7389899,-74.001095,00:57.1,10:51.3,20:41.5,29:10.1,1.332849166,18:22.8
5368,1299270,255435,59184,car,Westville Hudson,American,Greek Salad,1,Salads,11:37.0,40.72703111,-74.00751114,40.7435682,-73.9724053,39:08.5,00:47:43,10:02.8,28:14.8,3.488004423,26:46.5
5376,1461736,99621,146883,bicycle,Jack's Wife Freda,Mediterranean,Chopped Salad,2,Sides,05:08.0,40.72198995,-73.9977479,40.723838,-74.0109219,40:40.1,56:23.7,06:44.1,23:26.5,1.131787424,32:26.0
5380,1356145,156298,64664,bicycle,Candle Cafe West,Vegetarian,Market Plate,1,Market Plate,13:00.5,40.79039976,-73.97471256,40.77732956,-73.95180815,45:25.5,53:11.4,07:01.7,22:54.6,2.417544009,23:38.8
5383,1435427,200631,118659,walker,Amy Ruth's,Southern,The Bishop Charles Reed,1,Waffles,02:42.0,40.80254961,-73.95023268,40.798558,-73.93488,37:08.2,52:15.5,04:05.4,14:26.7,1.36931776,25:28.6
5391,1281422,94167,57496,bicycle,Dos Caminos,Mexican,Chicken Taquitos,1,Dinner Bocaditos / Starters,18:29.6,40.74056694,-74.00542734,40.7469815,-73.9966167,00:32:19,58:42.4,16:15.7,22:58.2,1.03013137,33:05.9
5403,1325129,41991,108647,bicycle,Blue Ribbon Sushi Bar & Grill,Japanese,Edamame,1,Appetizers,12:20.8,40.76765291,-73.98292546,40.763269,-73.963113,01:43.8,23:34.1,38:53.5,49:00.3,1.742219895,31:57.1
5411,1475450,70564,134198,bicycle,Jack's Wife Freda,Mediterranean,Tuna Salad,3,Salads,14:28.3,40.72198995,-73.9977479,40.724515,-74.001426,47:21.2,56:17.4,00:20:37,31:30.7,0.41855763,19:49.9
5412,1282907,52832,104533,bicycle,Dos Caminos,Mexican,Dos Enchiladas,1,Dinner Especialidades Del La Casa / House Specialties,07:32.9,40.75557964,-73.97086143,40.778028,-73.953851,02:44.7,25:21.5,38:42.3,54:33.1,2.876999961,38:27.6
5422,1488897,61181,157415,car,The Meatball Shop,Italian,Ice Cream Sandwich,1,Desserts,05:41.5,40.72154512,-73.98884243,40.739192,-73.987326,08:17.7,08:49.2,00:29:08,40:45.5,1.963845698,12:09.0
5429,1389904,314735,30743,bicycle,sweetgreen,Salad,Organic Butternut Squash (Small),1,Soup,10:28.1,40.74507859,-73.98882151,40.74009184,-73.98751686,26:08.1,32:07.7,51:58.4,57:03.7,0.564630252,11:04.9
5430,1388461,250494,142301,bicycle,The Meatball Shop,Italian,Rigatoni,1,Stick To Your Bones,12:23.4,40.72154512,-73.98884243,40.72388461,-73.99931685,00:00:29,08:31.3,25:52.6,33:58.4,0.922296717,16:08.1
5438,1400884,287666,164384,car,Caf̩ China,Chinese,Savory Tofu & Celery Shoots,1,Cold Dishes,06:02.0,40.749902,-73.982187,40.808164,-73.9646964,04:42.8,16:49.2,22:09.7,47:57.1,6.636305641,37:53.8
5440,1469110,62572,22502,bicycle,Lure Fishbar,Seafood,Lure House Roll,1,Specialty Rolls,04:36.1,40.72463457,-73.99840236,40.726622,-74.003891,55:26.7,58:07.4,21:14.7,29:21.9,0.513540971,10:47.9
5452,1415630,65009,99219,bicycle,Blue Ribbon Sushi Izakaya,Japanese,Rock Shrimp & Crispy Garlic Teriyaki,1,Kushi Yaki (Skewers),07:49.4,40.72197958,-73.98814821,40.739192,-73.987326,34:44.7,45:40.7,18:00.7,34:30.4,1.912678505,27:25.7
5457,1462752,348096,32580,bicycle,sweetgreen,Salad,Organic Lentil Chickpea (Small),1,Soup,07:13.3,40.72132319,-74.00973201,40.72086618,-74.00172874,00:37:33,50:50.1,30:40.2,38:05.6,0.678088829,20:42.5
5465,1349082,375343,32580,bicycle,Veselka,Russian,Matzoh Ball Soup,1,Homemade Soups,06:17.9,40.72913623,-73.98697151,40.73285703,-73.99627512,09:20.4,10:08.1,18:57.9,25:05.4,0.887929849,06:55.2
5466,1431459,48282,172686,bicycle,The Meatball Shop,American,Saut̩ed Broccoli,1,Green Market,08:22.2,40.73613088,-74.0006483,40.731505,-73.9899313,41:31.3,00:58:39,12:29.2,24:04.2,1.040886161,28:42.7
5472,1369301,88629,140096,bicycle,The Grey Dog - Mulberry,Coffee,Grilled Chicken &  Palm Salad,1,Salads,07:03.0,40.723096,-73.995774,40.7364611,-73.9815012,14:07.4,29:33.1,37:05.3,48:06.6,1.912218389,26:27.0
5484,1356923,131093,127402,scooter,Asuka Sushi,Sushi,Chocolate Souffle,1,Dessert,03:20.2,40.74552087,-73.99890832,40.744918,-73.977683,32:55.1,54:14.5,08:34.7,27:30.6,1.793904753,40:15.3
5493,1423636,221394,91932,bicycle,Cafe Habana,Mexican,Fish Tacos,1,Entrees,05:25.0,40.7228417,-73.99411647,40.7280115,-73.9938714,39:33.8,00:41:50,00:54:11,59:25.8,0.574472295,07:31.0
5495,1422231,167986,39733,bicycle,J. G. Melon,Burger,Cheeseburger,1,Main Menu,14:07.6,40.77113521,-73.9596231,40.7778882,-73.9594553,05:28.9,17:52.6,35:48.3,47:53.2,0.750050298,24:28.6
5502,1365815,356746,140794,walker,Taim Falafel and Smoothie Bar,Food Truck,Falafel Platter,1,Platters,11:08.7,40.73595141,-74.00176042,40.74628333,-74.00869169,06:24.5,16:34.3,33:54.2,48:05.6,1.288079098,24:21.2
5509,1463653,371415,86938,car,Rubirosa,Italian,Large Classic,1,Lunch and Dinner Pizza,07:41.8,40.72274859,-73.99606192,40.7438455,-73.9876416,19:40.6,00:41:04,10:56.2,22:59.1,2.448383624,33:26.3
5531,1469962,334373,61900,bicycle,Tamarind TriBeCa,Indian,Goat Biryani,1,Basmati Degh Rice,01:40.0,40.71926893,-74.00874988,40.735597,-74.00909,38:45.3,46:01.5,02:51.3,23:11.6,1.813437672,27:36.5
5535,1292148,84045,30743,bicycle,Barbounia,Mediterranean,Turkey Bacon,1,Brunch Sides,03:25.0,40.73823004,-73.98783237,40.742249,-73.9821319,00:52:58,57:12.1,00:13:02,19:59.7,0.656517633,11:11.8
5547,1475520,117810,104533,bicycle,Momoya,Sushi,Spicy Shrimp Tempura,1,Hot Appetizer,10:08.8,40.78407726,-73.97762241,40.7843123,-73.951934,53:46.9,55:37.7,21:19.9,30:36.4,2.16849021,11:07.3
5551,1272737,180618,143261,bicycle,Bareburger,Burger,Caesar,1,Bare Salads,05:25.7,40.7684888,-73.95518219,40.7698365,-73.9664884,00:19:28,00:35:31,41:50.9,50:38.3,0.966222212,24:50.4
5556,1313148,175703,49875,bicycle,The Meatball Shop,Italian,Spaghetti,1,Stick To Your Bones,05:10.9,40.74596311,-74.00169729,40.741815,-73.992895,13:05.5,13:46.1,26:14.4,32:25.3,0.874584219,06:51.5
5558,1375898,184325,125504,bicycle,Asuka Sushi,Sushi,Spicy Salmon Maki,1,Maki Sushi Rolls,05:35.8,40.74552087,-73.99890832,40.74042351,-73.99696855,20:26.9,46:22.7,53:12.3,57:25.1,0.589289303,30:08.6
5560,1474551,72639,88387,bicycle,Sushi of Gari,Sushi,Seared Tuna,1,Maki Sushi Cut-Up Roll,09:59.0,40.77156871,-73.95278683,40.780897,-73.958621,07:14.4,08:21.4,34:11.7,00:50:34,1.147024753,17:29.3
5564,1278205,91981,142236,car,sweetgreen,Salad,Kale Caesar,1,Signatures,01:52.0,40.74507859,-73.98882151,40.75504646,-73.97146172,25:36.8,57:30.9,04:51.1,00:32:02,1.837021132,59:05.0
5570,1475185,138966,172301,car,Lure Fishbar,Seafood,Lure House Roll,1,Specialty Rolls,12:31.8,40.72463457,-73.99840236,40.7077634,-74.0138164,07:27.6,13:35.8,38:56.1,49:14.3,2.281739841,16:26.4
5580,1329333,321492,38962,bicycle,'wichcraft,American,Roasted Chicken,1,Sandwiches,23:47.9,40.73938649,-73.99018534,40.7461666,-73.988395,31:19.3,00:47:14,06:39.3,14:42.1,0.767958631,23:57.5
5585,1474420,358158,52826,bicycle,Parm,Italian,House Roasted Turkey,1,Sandwiches,01:32.3,40.72301983,-73.995854,40.723729,-74.0040761,35:28.6,38:50.4,53:10.5,58:59.3,0.6991018,09:10.6
5595,1274827,127130,117447,bicycle,Momoya,Sushi,Miso,1,Soup,04:34.9,40.78407726,-73.97762241,40.7668663,-73.960956,11:41.4,13:09.8,27:29.8,45:36.7,2.373297734,19:35.3
5604,1360377,91022,94865,bicycle,sweetgreen,Salad,Organic Lentil Chickpea (Small),1,Soup,06:33.0,40.74507859,-73.98882151,40.7541481,-73.9873796,50:01.4,51:07.4,09:26.4,21:01.9,1.014495606,12:41.5
5611,1473017,39275,112851,walker,Sarabeth's East,American,Sunberry 'Madison Blend' Hot Coffee,1,Beverages,02:30.0,40.78487734,-73.95592661,40.7715363,-73.9506762,38:24.1,43:45.1,06:04.8,17:48.2,1.546395635,17:04.4
5622,1475160,212162,171206,van,Cafe Mogador,Middle Eastern,Roasted Halumi Cheese,1,Appetizers,18:07.0,40.727293,-73.984517,40.72731728,-73.99161968,04:20.5,07:25.5,49:00.6,57:43.4,0.600047481,11:47.8
5626,1465690,263426,123581,bicycle,TAO,Japanese,Chinese Five Spice Short Ribs,1,BBQ,05:09.7,40.76285776,-73.971619,40.78015629,-73.95969706,00:22:47,32:58.9,48:22.1,58:53.7,2.168704134,20:43.5
5627,1309073,84087,90681,bicycle,The Meatball Shop,Italian,Classic Beef,2,Naked Balls,03:03.8,40.74596311,-74.00169729,40.746516,-73.987214,15:28.8,17:22.1,31:12.4,00:41:04,1.224755721,11:44.9
5632,1424730,392069,147789,car,Osteria Morini,Italian,Cappelletti,1,Pasta,07:37.4,40.72195256,-73.997737,40.74907084,-73.97395292,10:55.7,52:16.2,02:06.4,20:55.8,3.620103641,00:09.9
5633,1319750,275535,124045,bicycle,Pongsri Thai,Thai,Pad Key Mao,1,Noodles,11:14.9,40.76093733,-73.98651239,40.7755726,-73.9833158,02:35.4,07:36.1,30:27.1,48:26.8,1.647494477,23:00.4
5635,1319319,57943,39733,bicycle,RedFarm Broadway,Chinese,���Pac Man�۪ Shrimp Dumplings (4),1,Dim Sum,03:36.8,40.7821167,-73.9807391,40.77465,-73.945621,43:20.4,45:01.2,07:21.3,23:13.4,3.078317804,17:32.9
5637,1401519,45396,16610,car,The Palm Too,Steak,Green Beans,1,Vegetables and Potatoes,08:24.6,40.75157468,-73.97091304,40.744201,-73.984211,42:23.1,45:04.5,00:21:54,31:15.5,1.389893737,12:02.9
5639,1272896,354948,43955,bicycle,Westville Hudson,American,Hamburger,1,Burgers,21:50.2,40.72703111,-74.00751114,40.752908,-74.003664,50:54.9,56:34.7,33:54.6,48:37.4,2.891914122,20:22.6
5650,1422226,131093,153038,bicycle,sweetgreen,Salad,Roasted Turkey + Fall Vegetables,1,Signatures,07:43.2,40.74507859,-73.98882151,40.73935002,-74.0060256,00:04:52,00:05:54,00:20:44,46:36.6,1.586244397,26:54.6
5652,1390814,129798,163649,car,The Palm,Steak,Hash Brown Potatoes,1,Vegetables and Potatoes,08:05.2,40.76193686,-73.98542197,40.7837169,-73.9835052,16:03.1,40:29.2,30:45.2,00:40:15,2.424070207,33:55.9
5678,1294671,272367,138061,car,Chola Eclectic Indian Cuisine,Indian,Chicken Malai Kabob,1,Tandoor,06:22.2,40.7603325,-73.96586221,40.777008,-73.961196,00:47:48,48:26.5,00:19:54,30:24.9,1.893247844,11:09.4
5697,1296452,35450,6873,car,Sushi of Gari Tribeca,Japanese,Fresh Salmon,2,Nigiri Sushi,09:46.2,40.71672576,-74.00825065,40.724602,-73.999852,30:49.1,53:09.4,01:58.1,08:47.8,1.126290816,29:10.0
5699,1292808,243910,47407,bicycle,sweetgreen,Salad,Kale Caesar,1,Signatures,07:38.1,40.74507859,-73.98882151,40.74500746,-74.00051249,44:49.5,51:09.5,00:03:59,12:24.4,0.987434848,14:45.4
5701,1460473,142681,54954,bicycle,Osteria Morini,Italian,Polpettine,2,Appetizers,03:50.8,40.72195256,-73.997737,40.714557,-74.0085553,00:08:04,21:19.4,00:31:56,40:11.8,1.228816924,21:31.2
5704,1432170,209552,165830,van,The Palm Too,Steak,Iceberg Lettuce Wedge,1,Dinner Salads,07:38.1,40.75157468,-73.97091304,40.7805345,-73.9543962,04:41.9,00:21:50,37:39.6,51:57.1,3.505314907,31:25.6
5725,1440670,78939,18860,bicycle,Blue Ribbon Sushi,Japanese,Hamachi,2,Taiheiyo (Pacific Ocean),07:33.3,40.72610966,-74.00249186,40.710261,-74.0061052,19:06.4,45:38.7,04:58.9,17:19.5,1.786253162,38:52.9
5731,1363124,139085,124602,car,16 Handles - UWS Broadway,Ice Cream,Pistachio,1,Fat Free,31:06.2,40.79606666,-73.97097044,40.80566,-73.963709,00:29:56,32:42.3,00:01:45,08:55.7,1.2290028,09:57.0
5732,1452062,355766,19432,car,The Meatball Shop,Italian,Vegetable,1,Naked Balls,08:28.5,40.72154512,-73.98884243,40.7990046,-73.9633086,09:05.8,18:09.8,28:00.8,52:17.2,8.867912912,33:20.4
5737,1330102,369809,73175,bicycle,Momoya,Sushi,Salmon Avocado,1,Roll,04:55.1,40.78407726,-73.97762241,40.7765968,-73.9763193,00:18:17,23:13.4,43:19.5,58:48.7,0.837953992,20:25.6
5748,1409934,62540,28765,bicycle,Blue Ribbon Sushi,Japanese,Phoenix,1,Appetizers,04:06.8,40.72610966,-74.00249186,40.737607,-74.008944,39:10.1,44:48.4,07:08.3,17:19.9,1.388237727,15:49.9
5750,1337686,371806,141201,bicycle,The Meatball Shop,Italian,Spicy Pork Smash,1,Smash,04:46.9,40.72154512,-73.98884243,40.7082047,-74.0068653,21:18.8,30:15.8,41:35.3,58:38.1,2.124566827,25:59.8
5756,1461569,399127,86938,car,Sushi of Gari 46,Sushi,Salmon Miso Sashimi,1,Sashimi,13:45.0,40.76065444,-73.98958275,40.7413719,-73.9788678,30:32.2,50:15.8,08:38.1,22:44.5,2.324656011,33:50.0
5758,1321420,134152,83565,bicycle,The Meatball Shop,Italian,Rigatoni,2,Stick To Your Bones,06:07.0,40.71811007,-73.95754527,40.714367,-73.951418,00:29:11,30:52.8,46:03.6,48:23.6,0.663937207,04:01.8
5761,1340289,59105,158266,scooter,Sushi of Gari 46,Sushi,Salmon Roe Sushi,2,Sushi,14:22.6,40.76065444,-73.98958275,40.743701,-73.987386,21:37.4,29:55.9,09:18.7,24:52.6,1.891782664,23:52.4
5763,1333543,138024,81285,bicycle,Cho Dang Gol,Korean,Juk Suk Cham Dubu,1,Jjigae,25:33.4,40.75024,-73.986505,40.7563749,-73.994512,23:03.3,40:41.4,00:18:31,29:12.2,0.959869792,28:19.3
5766,1404877,135883,114393,car,Veselka,Russian,Grilled Cheese,1,Sandwiches,07:59.3,40.72913623,-73.98697151,40.723701,-73.993503,30:54.8,32:38.3,00:49:29,58:10.5,0.81778923,10:25.0
5777,1448220,60039,170756,bicycle,ilili Restaurant,Middle Eastern,Tabbouleh,1,Salad,06:59.9,40.74418795,-73.98753094,40.745521,-73.990467,00:07:39,07:52.4,43:42.4,57:07.7,0.288801237,13:38.7
5783,1357018,243341,31156,bicycle,Sushi Samba,Sushi,Hamachi (Yellowtail),2,Nigiri & Sashimi,10:37.0,40.73266642,-74.00329261,40.74423888,-73.98414153,43:56.3,57:21.1,24:11.6,39:25.9,2.065971314,28:39.1
5789,1341720,133202,99219,bicycle,Sushi Samba,Sushi,Yellowtail Tiradito,1,Sashimi Tiradito,06:28.2,40.73266642,-74.00329261,40.7451593,-73.99509,51:21.4,58:29.9,12:20.2,23:04.2,1.550706362,17:52.5
5793,1300950,64151,124514,bicycle,Rubirosa,Italian,Spaghetti Alla Chitarra,1,Pasta,10:19.6,40.72274859,-73.99606192,40.7148434,-74.0062724,04:29.5,29:15.2,42:05.6,00:49:50,1.230808874,32:30.1
5797,1295229,67133,39443,bicycle,RedFarm Broadway,Chinese,���Pac Man�۪ Shrimp Dumplings (4),1,Dim Sum,06:33.5,40.7821167,-73.9807391,40.7903618,-73.9726772,15:28.8,22:34.8,00:43.6,12:21.7,1.140789784,18:44.1
5803,1464530,399584,30743,bicycle,The Meatball Shop,Italian,Classic Beef Hero,1,Heroes,07:18.2,40.72154512,-73.98884243,40.7308091,-73.9834253,14:28.3,23:51.3,00:29:38,35:14.9,1.125955866,14:59.9
5807,1278913,342256,91807,walker,sweetgreen,Salad,Earth Bowl,2,Signatures,02:06.7,40.72132319,-74.00973201,40.7095341,-74.0151411,00:29:56,52:58.7,01:04.8,28:13.9,1.386647273,50:11.8
5811,1383098,144997,39733,bicycle,Nobu Next Door,Sushi,Sashimi Dinner,3,Dinner Entrees,17:42.7,40.71938641,-74.0086925,40.7319331,-73.9998831,06:51.3,28:34.7,24:18.2,37:09.5,1.579609046,34:34.7
5817,1369239,107763,148266,car,BLT Prime,Steak,Hen of the Woods Mushrooms,1,Sides,10:39.8,40.73930573,-73.98625987,40.7385966,-73.983658,08:58.5,10:06.2,38:55.7,44:38.6,0.233452805,06:50.6
5821,1375224,381892,6873,car,Dinosaur Bar-B-Que,BBQ,BBQ Sliders,1,Small & Shared Plates,07:40.1,40.67768312,-73.98399867,40.69269114,-73.95509002,00:12:12,00:33:29,42:49.3,59:16.8,2.957971556,37:44.5
5823,1424627,52832,152741,car,TAO,Japanese,Soft Drinks,2,Beverages,07:08.8,40.76285776,-73.971619,40.778028,-73.953851,00:44.9,09:42.1,38:31.6,51:56.2,2.255726389,22:21.8
5825,1410875,240093,101359,bicycle,The Meatball Shop,Italian,Classic Beef Hero,1,Heroes,04:30.7,40.72154512,-73.98884243,40.7212957,-73.9951961,27:33.5,28:16.7,38:38.9,43:30.7,0.537525679,05:35.0
5826,1475450,70564,134198,bicycle,Jack's Wife Freda,Mediterranean,Roasted Cauliflower,1,Shares,14:28.3,40.72198995,-73.9977479,40.724515,-74.001426,47:21.2,56:17.4,00:20:37,31:30.7,0.41855763,19:49.9
5828,1285124,285143,47204,bicycle,Pepe Rosso To Go,Italian,Penne Vodka with Pancetta,1,Paste,03:54.8,40.727282,-74.001756,40.7181299,-74.002629,31:30.3,36:29.8,46:19.5,59:09.2,1.019000285,17:49.2
5829,1407677,68775,61900,bicycle,Sushi of Gari Tribeca,Japanese,Spicy Tuna,1,Cut Up Roll,10:18.7,40.71672576,-74.00825065,40.720227,-74.002111,04:10.5,39:01.2,42:39.6,48:02.4,0.648286231,40:13.5
5835,1363012,184325,44356,bicycle,Pinto Nouveau Thai Bistro,Thai,Crispy Pad Thai with Chicken,1,Main,04:04.4,40.733177,-74.005532,40.74042351,-73.99696855,14:49.6,18:35.5,35:16.9,44:24.4,1.082034089,12:53.4
5836,1365858,125510,73175,bicycle,sweetgreen,Salad,Rad Thai,1,Signatures,09:56.4,40.72132319,-74.00973201,40.7261258,-73.9956614,18:09.4,42:07.9,18:12.6,37:21.9,1.302916059,43:07.8
5839,1288898,80795,84770,bicycle,Tamarind TriBeCa,Indian,Punjabi Tikhe Kabab,1,Treasures from the Tandoor,06:19.1,40.71926893,-74.00874988,40.722769,-73.998027,26:02.7,56:44.3,05:58.1,12:05.5,0.985820654,36:49.0
5840,1368178,106940,83565,bicycle,Blue Ribbon Sushi,Japanese,Spicy Tuna & Tempura Flakes,1,Maki (Special Rolls),09:22.8,40.72610966,-74.00249186,40.7436173,-74.0064004,24:00.2,40:41.9,09:36.1,00:18:42,1.972036435,25:47.6
5850,1293424,328125,155879,car,TAO,Japanese,Jasmine White Rice,1,Sophisticated Noodles and Rice,18:50.8,40.76285776,-73.971619,40.7180192,-74.0069736,34:28.2,48:27.6,12:46.9,00:36:54,5.806080358,38:06.5
