,delivery_id,customer_id,courier_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_courier_arrived_at_pickup,when_the_courier_left_pickup,when_the_courier_arrived_at_dropoff,distance_crossed
2185,1462897,176234,172399,bicycle,Prosperity Dumpling,Chinese,Chives and Pork Fried Dumplings,4.0,Dumplings,02:48.0,40.71600125,-73.99320973,40.7385291,-73.9728777,00:44:27,00:51:33.700000,00:01:52.200000,00:18:19.100000,3.0346057271524574
2191,1410204,270525,43955,bicycle,Pearl Oyster Bar,Seafood,New England Clam Chowder,1.0,Small Plates,05:26.0,40.7314379,-74.00212195,40.7260641,-73.9897793,00:10:33,00:24:54.900000,00:43:14.400000,00:54:01.300000,1.2013870919277967
2204,1324368,351561,88804,bicycle,The Kati Roll Company,Indian,Chicken Tikka Roll (Daily Special),2.0,Rolls,03:13.9,40.75713793,-73.96827285,40.77433,-73.947928,00:21:54,00:26:36.700000,00:35:56.700000,00:45:30.500000,2.5681974766930016
2214,1475653,187256,106964,bicycle,California Pizza Kitchen,Pizza,Chicken Piccata,1.0,Specialties,09:53.8,40.74466624,-73.98334441,40.744082,-73.998287,00:09:39.900000,00:23:52.600000,00:37:43.300000,00:48:25.300000,1.2637087337323645
2226,1278738,58898,113563,bicycle,Blue Ribbon Sushi,Japanese,Karai Kaibashira,1.0,Maki (Special Rolls),02:53.1,40.72610966,-74.00249186,40.7256874,-73.9925794,00:00:44.700000,00:44:17.400000,00:51:36.700000,00:57:02.800000,0.8387438423810242
2228,1423915,50199,115756,bicycle,Five Guys Burgers and Fries,Burger,Cheeseburger,1.0,Burgers,04:09.6,40.76252453,-73.97696,40.774038,-73.962521,00:01:50.500000,00:09:26.300000,00:22:00.700000,00:45:37.600000,1.7665968313472638
2232,1470211,400950,99219,bicycle,Sushi of Gari 46,Sushi,Seared Salmon Roll,1.0,Special Sushi Rolls,12:04.0,40.76065444,-73.98958275,40.75005135,-73.98408061,00:17:47.600000,00:37:10.700000,00:05:00.200000,00:15:24,1.2658216936410418
2237,1332784,76938,3296,bicycle,Sushi of Gari,Sushi,Edamame,1.0,Additional Appetizers,07:56.7,40.77156871,-73.95278683,40.768929,-73.962163,00:07:41.100000,00:19:30.300000,00:32:20.400000,00:39:32.200000,0.844131877320712
2242,1299385,362800,30743,bicycle,2nd Ave Deli,Deli,Jewish Penicillin - Matzoh,2.0,Soups,07:12.4,40.74529931,-73.97913758,40.7330979,-74.0037692,00:03:38.600000,00:08:39.200000,00:19:29.300000,00:39:23.100000,2.482844118092765
2244,1302817,35774,34669,bicycle,The Meatball Shop,Italian,Spicy Pork,1.0,Naked Balls,11:38.9,40.72154512,-73.98884243,40.7233295,-73.9915018,00:32:18.300000,00:50:52.300000,00:00:38.200000,00:08:09.700000,0.29957769234215764
2245,1478795,300003,122837,bicycle,Friedman's Lunch,Breakfast,B.L.A.T,1.0,Sandwiches,07:47.3,40.74268064,-74.00623583,40.7518109,-74.0018238,00:04:09.600000,00:15:15,00:40:05.200000,00:49:23.400000,1.0802097159799637
2276,1286764,141596,139444,bicycle,Peacefood Cafe,Vegan,Cookie,3.0,Desserts & Bakery,15:44.1,40.78516004,-73.97691647,40.800023,-73.971317,00:06:43.600000,00:10:21.100000,00:42:37.200000,00:54:57.800000,1.7168540228341114
2277,1415784,94152,100390,bicycle,The Meatball Shop,Italian,Classic Beef,1.0,Naked Balls,02:55.5,40.77149125,-73.95633415,40.7619501,-73.9583408,00:55:18,00:59:01.200000,00:09:51.200000,00:17:23.800000,1.0729991991978534
2278,1488086,351076,30743,bicycle,California Pizza Kitchen,Pizza,Thai Chicken,1.0,Original Hand-Tossed Pizzas,11:37.0,40.74466624,-73.98334441,40.7640334,-73.9770219,00:43:39.900000,00:50:31.100000,00:15:13.200000,00:37:00.100000,2.2159887268955596
2284,1390515,385033,154377,car,RedFarm Broadway,Chinese,Crunchy Vegetable & Peanut Dumplings (4),1.0,Dim Sum,07:38.5,40.7821167,-73.9807391,40.7749992,-73.9574428,00:40:37.600000,00:41:55.500000,00:21:46.500000,00:37:18.500000,2.11947564870362
2293,1435427,200631,118659,walker,Amy Ruth's,Southern,Chicken Wings,1.0,Appetizers,02:42.0,40.80254961,-73.95023268,40.798558,-73.93488,00:37:08.200000,00:52:15.500000,00:04:05.400000,00:14:26.700000,1.369317760050434
2295,1448901,118517,142394,bicycle,Mari Vanna,Eastern European,Pirozhok,1.0,Hot Appetizers,04:34.3,40.73876871,-73.98864156,40.74680675,-73.9854346,00:16:12.500000,00:18:08.800000,00:47:56.500000,00:59:25.500000,0.9328078547968822
2304,1370216,347263,140096,bicycle,Hummus Place,Middle Eastern,Baklawa,3.0,Desserts,09:36.2,40.732351,-74.003505,40.7356342,-74.0050767,00:44:39.700000,00:48:44.400000,00:03:19.800000,00:06:01,0.38801600436539607
2311,1341485,35432,129289,bicycle,TAO,Japanese,Omakase Chef�۪s Choice Sushi and/or Sashimi,1.0,Special Dishes,10:46.1,40.76285776,-73.971619,40.751898,-73.985835,00:29:32.300000,00:44:45.900000,00:31:03,00:44:51.700000,1.7094808138964108
2315,1357538,377274,152200,bicycle,RedFarm Broadway,Chinese,Thin Rice Noodles with Vegetables,1.0,Rice & Noodles,03:54.8,40.7821167,-73.9807391,40.780262,-73.9810556,00:39:19.900000,00:54:34.800000,00:04:36.500000,00:07:35.500000,0.20768939371238493
2327,1368732,241719,34667,bicycle,Sushi of Gari Tribeca,Japanese,Egg Omelet,1.0,Nigiri Sushi,08:03.8,40.71672576,-74.00825065,40.7069298,-74.0086171,00:21:29.400000,00:32:54.400000,00:45:52.400000,00:53:46.900000,1.0882657431383
2330,1462961,37538,30743,bicycle,Caracas Arepa Bar,South American,La Mulata,1.0,Arepas,03:57.5,40.72681,-73.985329,40.722579,-73.999144,00:46:56.800000,00:57:21.800000,00:07:12.100000,00:17:02.800000,1.2581716879355953
2350,1330616,147338,102837,car,Lucky's Famous Burgers,Burger,Lucky BBQ Bacon Cheddar,4.0,Lucky's Famous Burgers,04:53.5,40.72333141,-73.9895311,40.720244,-73.978843,00:06:48.400000,00:12:19.400000,00:28:11,00:39:08.300000,0.9659116423619595
2352,1333648,111125,138560,bicycle,Otto Enoteca Pizzeria,Italian,Summer Squash & Pecorino,1.0,Vegetables,16:52.4,40.73206376,-73.99615467,40.7390988,-73.9935086,00:30:35.100000,00:38:42.100000,00:05:31.800000,00:13:04.300000,0.8125783222528269
2358,1410230,72322,112990,bicycle,Cafe Mogador,Middle Eastern,Cucumber Yogurt,1.0,Appetizers,07:25.1,40.727293,-73.984517,40.72078,-73.984491,00:14:05.500000,00:44:40.400000,00:52:31.700000,00:58:33.100000,0.723262721347545
2361,1487074,245311,154545,bicycle,sweetgreen,Salad,Salad,1.0,Make Your Own,07:56.7,40.74507859,-73.98882151,40.750086,-73.9872181,00:22:58.600000,00:30:42.400000,00:43:02.700000,00:49:44.300000,0.5723192261719655
2368,1462338,300670,86938,car,Caracas Arepa Bar,South American,Guasacaca & Chips,1.0,Sidekicks,03:35.7,40.72681,-73.985329,40.7139538,-74.0096019,00:16:22,00:32:34.700000,00:39:55.100000,00:55:51.400000,2.4988085577972776
2372,1312632,198194,140919,bicycle,The Kati Roll Company,Indian,Chana Masala Roll,1.0,Rolls,06:39.6,40.75713793,-73.96827285,40.76350078,-73.97473595,00:13:33.600000,00:17:27.500000,00:38:46.500000,00:55:25.800000,0.8928048545237871
2375,1295261,51295,123581,bicycle,Luke's Lobster,Seafood,Lobster Roll,1.0,Rolls,03:36.6,40.77483281,-73.9544744,40.76473026,-73.96462848,00:18:11.100000,00:27:31.500000,00:36:51.800000,00:48:35.800000,1.4119318860734362
2382,1470587,222879,118095,bicycle,Parm,Italian,Roasted Beets,1.0,Vegetables,02:09.9,40.72301983,-73.995854,40.714913,-74.009033,00:05:38.800000,00:14:23.800000,00:24:12.800000,00:36:30.200000,1.4319096778067675
2384,1390515,385033,154377,car,RedFarm Broadway,Chinese,Shrimp & Mango Fried Wontons (4),1.0,Dim Sum,07:38.5,40.7821167,-73.9807391,40.7749992,-73.9574428,00:40:37.600000,00:41:55.500000,00:21:46.500000,00:37:18.500000,2.11947564870362
2388,1320762,164131,144384,bicycle,Tony's Di Napoli,Italian,"""Ala Vodka"" Sauce with Mushrooms",1.0,Pasta,08:42.8,40.75654715,-73.98557692,40.7704996,-73.9815465,00:11:20.900000,00:13:21.500000,00:35:10.600000,00:49:34.100000,1.5863425908383235
2390,1302336,361728,133293,bicycle,The Meatball Shop,Italian,Steamed Spinach,1.0,Green Market,04:54.5,40.72154512,-73.98884243,40.7539767,-73.9650481,00:40:53.500000,00:45:58.700000,00:10:48.700000,00:28:28.400000,4.1243470038707475
2392,1349017,300939,162381,van,Melt Shop,American,Tomato Soup,1.0,Sides & Snacks,06:05.4,40.74460714,-73.99074197,40.746105,-73.9765483,00:04:37.600000,00:18:12,00:28:32.500000,00:38:39,1.210256180257414
2393,1448220,60039,170756,bicycle,ilili Restaurant,Middle Eastern,Fluke Capraccio,1.0,Tartar,06:59.9,40.74418795,-73.98753094,40.745521,-73.990467,00:07:39,00:07:52.400000,00:43:42.400000,00:57:07.700000,0.2888012368830076
2396,1348442,232359,44356,bicycle,The Meatball Shop,American,Classic Beef,1.0,Naked Balls,05:04.9,40.73613088,-74.0006483,40.7407722,-74.0010762,00:12:21.200000,00:18:59.500000,00:40:49.400000,00:47:41.800000,0.5166789995340385
2398,1384624,67848,48430,bicycle,Red Bamboo,Vegetarian,Spring Rolls,1.0,Appetizers,06:07.4,40.731383,-74.000286,40.729904,-74.0071552,00:07:38.100000,00:18:30.400000,00:29:20.300000,00:37:38.700000,0.6030829555876508
2403,1410245,105756,156557,car,Momoya,Sushi,Crispy Rice,1.0,Signature Roll,03:00.4,40.78407726,-73.97762241,40.7869355,-73.9557253,00:16:00.100000,00:18:03.700000,00:24:23.600000,00:37:01.700000,1.8753332045493003
2414,1312507,142166,96818,bicycle,sweetgreen,Salad,District Cobb,6.0,Signatures,03:20.2,40.74507859,-73.98882151,40.75461472,-73.99190791,00:34:09.300000,00:35:55.900000,00:14:46.700000,00:26:37.700000,1.0905851047808452
2416,1349495,45846,84093,bicycle,The Meatball Shop,American,Spaghetti,1.0,Stick To Your Bones,05:09.3,40.73613088,-74.0006483,40.741288,-73.978888,00:37:48.600000,00:53:39.600000,00:02:59.600000,00:17:03.500000,1.9251716386958444
2418,1459072,141732,149142,bicycle,Cho Dang Gol,Korean,Bulgogi Jun Gol,1.0,Traditional Casserole,04:34.3,40.75024,-73.986505,40.7390776,-73.9936184,00:12:26.200000,00:18:17.600000,00:41:35,00:53:35.300000,1.377494526458681
2423,1300950,64151,124514,bicycle,Rubirosa,Italian,Rubirosa,1.0,Insalata,10:19.6,40.72274859,-73.99606192,40.7148434,-74.0062724,00:04:29.500000,00:29:15.200000,00:42:05.600000,00:49:50,1.2308088743039292
2427,1461583,152919,19432,car,Vanessa's Dumpling House,Chinese,With Chicken,1.0,Sesame Pancake Sandwiches,05:02.1,40.713816,-73.961732,40.74587292,-73.99466654,00:31:04,00:50:16.500000,00:05:06.600000,00:31:08.100000,4.5181388455144615
2431,1286826,81333,31450,bicycle,Lure Fishbar,Seafood,Sea Urchin,1.0,Sushi & Sashimi,10:48.8,40.72463457,-73.99840236,40.7356666,-73.9927296,00:09:45.900000,00:20:16,00:40:35.600000,00:51:37.500000,1.3154860313554875
2434,1439831,395616,144719,bicycle,Parm,Italian,House Roasted Turkey,1.0,Sandwiches,08:23.9,40.72301983,-73.995854,40.73986877,-73.98520756,00:03:10.400000,00:35:10.200000,00:45:05.400000,00:57:59,2.075981561581557
2442,1409759,176622,38597,bicycle,Cafe Mogador,Middle Eastern,Chicken,1.0,Grill,03:49.3,40.727293,-73.984517,40.72916455,-73.97926418,00:13:48.800000,00:14:34.600000,00:34:25,00:38:31.600000,0.4900154436221975
2444,1309736,114114,64664,bicycle,sweetgreen,Salad,Guacamole Greens,1.0,Signatures,03:17.6,40.74507859,-73.98882151,40.7369952,-73.9791876,00:51:33.100000,00:53:20.900000,00:11:40.800000,00:21:00.300000,1.2115735171865563
2457,1278811,151789,138560,bicycle,sweetgreen,Salad,Kale Caesar,1.0,Signatures,09:22.0,40.74507859,-73.98882151,40.7506213,-73.9862915,00:08:20.600000,00:34:01.200000,00:42:20.800000,00:47:22.400000,0.6515454668226853
2462,1449731,355592,169794,bicycle,Caf̩ China,Chinese,Lightly Sauteed Lotus Root,1.0,Vegetables,09:58.7,40.749902,-73.982187,40.7296997,-73.9915646,00:31:06.700000,00:33:39.500000,00:03:07.600000,00:23:41.500000,2.379165304132989
2463,1476453,143926,175912,car,Joya,Thai,Fried Spring Rolls,1.0,Appetizers,04:35.3,40.6867331,-73.99375492,40.7023413,-73.9894706,00:30:17.200000,00:46:39.900000,00:12:00.200000,00:44:30.500000,1.770683548910968
2467,1400885,59181,114469,bicycle,RedFarm Hudson,Chinese,Three Chili Chicken,1.0,Mains,05:20.0,40.73421385,-74.00620203,40.721108,-74.002622,00:04:56.100000,00:28:18.700000,00:48:08.600000,00:59:03,1.4864799901879913
2470,1431030,54110,89004,bicycle,Parm,Italian,Sausage and Peppers,1.0,Platters,02:44.4,40.72301983,-73.995854,40.743635,-74.006331,00:37:19,00:51:44.600000,00:10:30.100000,00:20:31.600000,2.454407833233857
2475,1277049,253195,132101,truck,Jack's Wife Freda,Mediterranean,Hand-Cut Fries,1.0,Sides,05:56.0,40.72198995,-73.9977479,40.684756,-74.003615,00:39:26.800000,00:47:54.800000,00:08:14.300000,00:34:59.900000,4.164386246454205
2480,1387976,80737,64664,bicycle,RedFarm Broadway,Chinese,Pan-Fried Pork Buns (4),1.0,Dim Sum,04:37.6,40.7821167,-73.9807391,40.775387,-73.98274,00:40:11.600000,00:52:27.800000,00:02:24,00:08:56.400000,0.7661808134080961
2483,1439801,384390,53095,bicycle,El Parador Cafe,Mexican,Nachos,1.0,Dinner,11:25.3,40.7444509,-73.974867,40.749781,-73.977572,00:00:50.900000,00:46:43.500000,00:53:03.400000,00:58:26.200000,0.6344598924971254
2486,1488977,111356,22502,bicycle,Bhatti Indian Grill,Indian,Naan,1.0,Breads,08:18.5,40.7422281,-73.983076,40.7396369,-73.9996282,00:19:40.500000,00:48:48.800000,00:08:28.300000,00:17:08.600000,1.4273662355747123
2490,1343449,17495,138057,car,The Meatball Shop,Italian,Ice Cream Sandwich,1.0,Desserts,02:26.4,40.72154512,-73.98884243,40.70940974,-74.00671357,00:38:33.200000,00:49:06.100000,00:00:26.200000,00:19:37.700000,2.0239275102912444
2501,1410276,66543,46760,car,Carnegie Deli,Deli,Chicken Broth Soup,1.0,Soups,03:59.6,40.76413503,-73.98119223,40.7577512,-73.9669336,00:19:32.300000,00:42:46.700000,00:48:36.700000,00:59:25.500000,1.3971851915279054
2505,1293831,94480,143261,bicycle,The Meatball Shop,Italian,Vegetable,1.0,Naked Balls,06:53.9,40.77149125,-73.95633415,40.7735382,-73.9621981,00:41:08.900000,00:44:24.900000,00:01:45.400000,00:07:36,0.5447498797024162
2510,1480674,68965,65763,bicycle,RedFarm Hudson,Chinese,Bentons Bacon & Egg Fried Rice,1.0,Rice & Noodles,08:25.4,40.73421385,-74.00620203,40.744964,-73.985617,00:44:53.100000,00:59:14.200000,00:07:04.200000,00:24:47.100000,2.109099384468292
2513,1458212,186473,114469,bicycle,Blue Ribbon Sushi,Japanese,House Salad,1.0,Salads,06:19.9,40.72610966,-74.00249186,40.7393847,-73.9924463,00:09:25.300000,00:14:06.200000,00:26:33.700000,00:39:07.300000,1.7009705871049214
2517,1349481,49631,139444,bicycle,The Meatball Shop,Italian,Spicy Pork Ball Kitchen Sink Salad,1.0,The Kitchen Sink Salad,05:17.8,40.77149125,-73.95633415,40.763591,-73.964246,00:37:12.600000,00:54:40.200000,00:04:00.400000,00:12:12.700000,1.1026825064138897
2522,1448358,101957,23359,bicycle,Hiroko's Place,Japanese,Hamburg Rice,1.0,Hiroko's Specialties,05:53.7,40.72458741,-74.0027704,40.729427,-73.9887789,00:21:54.400000,00:43:21.600000,00:03:41.800000,00:18:23,1.2984623722199216
2525,1490119,61128,67899,car,Candle Cafe,Vegetarian,Steamed or Saut̩ed Broccoli&Cauliflower,1.0,Sides,37:39.8,40.771485,-73.95922147,40.756366,-73.967001,00:57:12.300000,00:59:24.400000,00:05:16.100000,00:22:31.900000,1.8028748804102643
2537,1347822,298824,32130,bicycle,Bareburger,Burger,Barest Burger,1.0,Bareburgers,05:46.8,40.74613121,-73.9781034,40.727405,-73.991802,00:01:27.100000,00:02:36.300000,00:32:30.600000,00:53:12.400000,2.3797721849783335
2539,1387544,336629,161485,bicycle,Sarabeth's Tribeca,Breakfast,Freshly Squeezed Orange Juice,1.0,Fruity Beginnings,02:57.7,40.71819429,-74.01055746,40.7167197,-74.0122998,00:13:50.900000,00:18:05,00:31:55.300000,00:36:15,0.22019765647538955
2550,1348332,100148,130599,bicycle,Sushi of Gari,Sushi,California,1.0,Maki Sushi Hand Roll,23:28.9,40.77156871,-73.95278683,40.7872677,-73.9538917,00:03:46.500000,00:16:13.900000,00:39:33.700000,00:49:06.200000,1.7458603527232885
2551,1318688,106324,90681,bicycle,The Meatball Shop,Italian,Side of Ice Cream,1.0,Desserts,05:42.5,40.74596311,-74.00169729,40.7306726,-73.9810549,00:15:34.100000,00:17:01.300000,00:28:39,00:42:15.200000,2.4337892501847964
2554,1368206,79215,61900,bicycle,Blue Ribbon Sushi,Japanese,Sake,5.0,Taiseyo (Atlantic Ocean),14:36.9,40.72610966,-74.00249186,40.7220335,-74.0012856,00:26:54.600000,00:39:48.300000,00:17:08,00:22:43,0.46398219027084714
2559,1360736,5444,57186,bicycle,Go! Go! Curry!,Japanese,Soda,1.0,Drinks,09:13.1,40.75467591,-73.99148234,40.7470909,-74.0021948,00:25:38.500000,00:31:52.900000,00:39:43.900000,00:54:24.400000,1.2360942534794317
2560,1440958,83287,57496,bicycle,Boqueria,Spanish,Txipirones,1.0,Tapas,05:26.8,40.74011985,-73.99384674,40.74230823,-73.98204063,00:39:20,00:59:40.100000,00:15:35,00:24:42.100000,1.0263691326168989
2561,1340408,373285,144719,bicycle,RedFarm Hudson,Chinese,Katz�۪s Pastrami Egg Roll (1),1.0,Dim Sum,03:50.9,40.73421385,-74.00620203,40.72935821,-74.00283932,00:35:51.600000,00:39:03.400000,00:06:21.800000,00:17:41.300000,0.6094618686284572
2573,1432192,275689,53095,bicycle,Han Dynasty,Chinese,Cold Sesame Noodle,1.0,Noodles,06:18.2,40.732213,-73.988072,40.7263283,-73.99320179,00:05:17.200000,00:23:38.800000,00:43:30.200000,00:51:43.100000,0.7841205536698721
2586,1442356,89889,171554,bicycle,Sushi of Gari 46,Sushi,Tatsuta-Age,1.0,Appetizers,06:15.5,40.76065444,-73.98958275,40.7355464,-73.9790128,00:24:52.100000,00:39:18.400000,00:09:38.600000,00:47:39.600000,2.927639434149208
2593,1451294,55227,99219,bicycle,Sushi of Gari Tribeca,Japanese,Spinach Goma-Ae,2.0,Appetizers,19:18.8,40.71672576,-74.00825065,40.720277,-73.996313,00:25:41.200000,00:34:20.800000,00:25:11.600000,00:34:58.200000,1.082990740154524
2601,1286826,81333,31450,bicycle,Lure Fishbar,Seafood,Toro,1.0,Sushi & Sashimi,10:48.8,40.72463457,-73.99840236,40.7356666,-73.9927296,00:09:45.900000,00:20:16,00:40:35.600000,00:51:37.500000,1.3154860313554875
2602,1390682,156110,35973,bicycle,Pio Pio,South American,Mixed Steamed Vegetables,1.0,Platitos,11:43.1,40.76040697,-73.99489403,40.734937,-73.997808,00:02:42.500000,00:09:04.300000,00:41:24.200000,00:57:58.100000,2.8391019319850397
2609,1379360,240982,166448,car,Rubirosa,Italian,Large Fresca,1.0,Pizza,05:30.6,40.72274859,-73.99606192,40.7233637,-74.0053763,00:15:53.300000,00:22:15.100000,00:30:06.900000,00:44:55.900000,0.7898970713823178
2616,1470164,115610,34669,bicycle,Tamarind TriBeCa,Indian,Lemon Rice,1.0,Basmati Degh Rice,02:25.8,40.71926893,-74.00874988,40.72357217,-74.01085812,00:09:04.100000,00:25:49.400000,00:36:11.300000,00:43:40.600000,0.5099859553546799
2617,1357882,145962,62860,bicycle,Joe's Shanghai �_�������,Chinese,Scallion Pancake,1.0,Appetizers,04:36.3,40.71464248,-73.99764195,40.7161361,-74.0036378,00:21:55.400000,00:38:08.100000,00:46:55.700000,00:50:05.300000,0.5330858066417994
2622,1431810,69025,44356,bicycle,Han Dynasty,Chinese,Dan Dan Noodle,1.0,Noodles,07:10.0,40.732213,-73.988072,40.735812,-73.985991,00:22:45.200000,00:37:54,00:49:35.200000,00:55:42.100000,0.43661527756300733
2627,1440456,64125,156557,car,RedFarm Broadway,Chinese,Pork & Crab Soup Dumplings (4),1.0,Lunch Dim Sum,02:58.8,40.7821167,-73.9807391,40.77744,-73.963125,00:01:06.800000,00:09:36.300000,00:26:38.200000,00:43:31.800000,1.5749773108480178
2628,1302722,362741,34804,truck,Dinosaur Bar-B-Que,BBQ,Bar-B-Que Beans with Pork,1.0,Homemade Sides,07:34.7,40.8180821,-73.9609373,40.7628861,-73.963957,00:23:19.800000,00:47:13.800000,00:03:02.800000,00:50:02,6.134804478687842
2630,1480964,221394,165094,bicycle,The Meatball Shop,Italian,Spicy Pork Ball Kitchen Sink Salad,1.0,The Kitchen Sink Salad,08:55.8,40.72154512,-73.98884243,40.7280115,-73.9938714,00:26:24.500000,00:49:05.900000,00:06:56.400000,00:17:07.700000,0.8343593352633153
2635,1486425,396432,84093,bicycle,Blue Ribbon Sushi Izakaya,Japanese,Hearts of Palm,1.0,Appetizers,08:41.0,40.72197958,-73.98814821,40.718659,-74.002854,00:08:53.600000,00:10:30.800000,00:26:20.900000,00:36:28.100000,1.2960530609128706
2646,1448867,319960,67103,truck,Grand Sichuan International,Chinese,Vegetable Hot & Sour Soup,1.0,Soups,02:22.0,40.74738419,-74.00096687,40.7438333,-73.9743045,00:12:47.200000,00:14:20.900000,00:29:10.500000,00:48:52.500000,2.2861105181865806
2652,1333080,96257,116438,bicycle,The Palm Too,Steak,Monday Night Salad,1.0,Dinner Salads,03:07.4,40.75157468,-73.97091304,40.7680123,-73.95751669,00:41:06.800000,00:59:56,00:09:46.900000,00:23:46.800000,2.147467182423291
2657,1441352,357916,173409,bicycle,Ghenet Brooklyn,African,Ghenet Combination (1 Person),1.0,Combination,06:47.6,40.67928937,-73.98172597,40.6769679,-73.9977855,00:14:36.300000,00:20:38.600000,00:30:54.200000,00:41:21.900000,1.381980410803222
2659,1315197,79849,108006,bicycle,Parm,Italian,Baked Ziti,1.0,Sides,13:36.4,40.72301983,-73.995854,40.7323013,-74.0077782,00:15:17,00:17:10.200000,00:46:35.200000,00:56:48.700000,1.4412187283234121
2663,1414501,140998,122124,bicycle,Boqueria,Spanish,Churros con Chocolate,1.0,Desserts,03:04.3,40.74011985,-73.99384674,40.7383013,-73.9966664,00:07:34.500000,00:09:07.200000,00:32:51,00:39:53.400000,0.31225891400322014
2665,1445286,246977,71148,bicycle,Luke's Lobster,Seafood,New England Clam Chowder,3.0,Soups,05:51.7,40.726823,-73.98547098,40.7324282,-74.0080594,00:07:22.300000,00:12:47.100000,00:26:38.600000,00:51:56.600000,2.0071795175969
